date,CO,NO_2,O_3,SO_2,PM10,PM25
2006-08-13,0.3605479161629807,41.6173166300737,69.94205973555158,7.726637370996682,32.25268930811925,14.747131218026281
2006-08-20,0.3554957335570916,36.74681632029653,56.72973269959631,7.605578787751441,31.7723893749796,15.236352049701269
2006-08-27,0.41427490061487177,58.09008288298982,53.52656830218476,8.763103890054712,38.89443861495898,18.75990999447785
2006-09-03,0.5144993479698791,74.5260361502353,39.33655213029026,10.176800129314627,51.314819263038615,23.859017574280305
2006-09-10,0.4154173392295872,65.48832498081198,41.79848551377735,8.944547197556574,50.34920620071666,23.41479439287702
2006-09-17,0.41674037660435137,49.68735887985381,38.06387812035915,8.325996474180581,31.28060159657271,16.802433958465475
2006-09-24,0.5067040579581951,59.74888908246075,32.599002128322645,9.51555436868698,38.686612661153404,18.483491795558194
2006-10-01,0.4705997017054406,52.80892271650968,31.34706736910357,8.441375406577489,30.64683575760475,15.368102336044755
2006-10-08,0.5402870033777484,58.6411885949371,27.42805677431416,8.838192071467976,34.67738065102736,16.253051318900653
2006-10-15,0.5705502972075543,62.84878366896508,31.063121545521973,8.995982233055367,40.58474965701284,19.33800878678184
2006-10-22,0.4571644838656931,53.079762660075254,24.77363798860939,7.257894279337986,22.69518443725375,13.510510219383542
2006-10-29,0.6553186502138391,62.34035768873607,18.2348314505731,8.999084165233635,44.47849987227331,21.567327105961827
2006-11-05,0.660468451749526,65.73626626712901,16.053642265778922,9.626627836773164,44.12282120426443,21.174302725945005
2006-11-12,0.7200476181453892,64.33397998071206,18.172897260647442,11.354927256143398,33.596618720383674,18.316982674321615
2006-11-19,0.7718956340325347,73.79209896677095,14.540049393111982,11.961251868475587,40.24762574914535,21.40672196564422
2006-11-26,0.5252602996220109,53.423635981214225,22.94075385848772,8.152061475493289,22.785338071838044,12.46771822177938
2006-12-03,0.7425762372132552,71.17700840135909,10.85872493019313,12.090786259257307,38.31433862296653,18.83778769457016
2006-12-10,0.480762192480123,43.89163352339511,30.38016522024566,8.614757103875409,14.217938009082944,7.992807551931229
2006-12-17,0.9937218848916328,84.45758560660344,10.898589941605083,19.014126289151033,51.72075496047852,24.280214019871558
2006-12-24,0.787256727592854,72.73619052160355,16.082258265727724,17.00242857109932,32.97957723060873,17.84580923143833
2006-12-31,0.9092037209812543,85.57021583104891,10.572279200274826,20.82672271163691,43.283075163590276,24.57540958244648
2007-01-07,0.9525719918985516,78.87062963996615,8.03284996546476,18.02364592813311,47.77222221698864,28.99850622880486
2007-01-14,1.0280933551898392,79.26706356252942,8.494645122170603,19.13562411049529,49.988665070595246,24.058284553378602
2007-01-21,0.8776488078916932,67.61666423027481,9.609984330571539,15.56149266255754,53.02688559799443,28.166583630141908
2007-01-28,0.5587695266651092,49.43836560182073,27.795854743602234,13.903830460669507,22.27830468931554,10.420728816682484
2007-02-04,0.7669285237512197,70.17178471523616,13.615211494261668,16.392606937014868,40.25148621662144,20.35873086017487
2007-02-11,0.5649421224910497,48.30079139359413,25.024092208461205,11.902249295517569,25.82097360255225,14.318723423374806
2007-02-18,0.6087068273097246,50.71938677033077,27.24856122018713,13.164359327419875,29.26982162937051,13.322648794041806
2007-02-25,0.5912108265057013,51.791299127567385,28.533509191290637,12.357358235262689,26.74515494660254,14.764148602585252
2007-03-04,0.6185203744826002,56.048685212163065,26.74391538812326,13.434311492158432,33.74109497839005,17.0203146327439
2007-03-11,0.5088441087689048,54.8718150771232,39.62390358714621,12.050325993044035,25.639980965445925,11.83463967859517
2007-03-18,0.5649138891707218,72.11698183381368,35.96576356347522,14.346769750671726,42.168006381704686,20.456455173541087
2007-03-25,0.4448677089645519,47.508724030731585,48.15936671075733,11.88693137411972,22.785055400728396,11.03647163420358
2007-04-01,0.4810893478456385,53.436582002925434,41.40436767065636,11.237189056127718,22.674618327128183,13.877689206738305
2007-04-08,0.4447345152269159,47.264175269092824,51.06414678251122,10.033362632340893,18.908892572964298,11.950171137583398
2007-04-15,0.4949492097466226,59.69872037163802,39.681296756067404,9.642214199220524,27.423847391952343,16.69304956331883
2007-04-22,0.4690719884738734,63.979224454168865,45.133275196208174,8.03524349855525,36.63563529816558,20.847901780823513
2007-04-29,0.4609351832530978,70.63047826544998,36.320603944223954,7.312508848767289,38.912344960109856,19.38053677809507
2007-05-06,0.3926815902371989,51.517234430019435,51.80603892307018,6.713506692182887,17.548993119283036,11.649509987394724
2007-05-13,0.4440651956958592,67.6789620859042,44.216077913157555,7.447918132380905,41.310477914360426,20.817070227851264
2007-05-20,0.36779438369507983,51.573832745508426,40.2361016059177,6.826430310212866,24.93070168681233,13.44524340849167
2007-05-27,0.43818020983542894,64.73134518700202,31.255110029621196,6.564073991308282,28.687580212834984,17.11840028746598
2007-06-03,0.3674513672767044,48.997602262710934,47.198054146133614,6.479897342413769,22.27416794529218,13.518732995593126
2007-06-10,0.4148695510669256,67.08351779108521,51.090686595847394,7.407627089082358,34.65506000081915,19.92996383350672
2007-06-17,0.3384561254044631,46.64350713479361,35.64942339917044,6.580173811462403,20.990292846803392,11.408325907444821
2007-06-24,0.36622590136375416,56.29553537884964,42.77837560751141,7.25283140532834,24.36325290206059,13.400716413439689
2007-07-01,0.3541751655645215,59.37863536360428,48.81406202900384,7.539839101088783,28.710026092048942,14.369435582018529
2007-07-08,0.3064166017579207,47.60100806589747,49.9335584774425,6.954889378224733,29.715547556976475,13.598870098426127
2007-07-15,0.3155292440649301,47.12448105748539,52.20462559993121,7.496276102578026,34.50473855101876,14.949512122870507
2007-07-22,0.3034522732628952,41.81196335853894,54.82388510233724,7.1944299418279964,28.660219136015844,13.321810542966945
2007-07-29,0.3473773935450281,54.351958176750564,51.24415602035807,8.152122911565982,38.02397251853685,17.81225550853248
2007-08-05,0.3415027605035265,55.645931417394024,49.41266659824139,7.846331852877894,53.82183689635969,23.433796797999417
2007-08-12,0.26116448853192964,41.4309302527695,59.16047775063838,7.015875186173741,27.201368690137453,13.322486527929346
2007-08-19,0.24910768200581496,38.4156166992574,57.566374754635646,7.180630859637654,27.66312514902471,12.915344412191489
2007-08-26,0.21583214714855084,30.052537633551783,52.02147517588215,6.481432326353079,28.19341857064873,12.644973419701723
2007-09-02,0.3377480156144998,50.802010616671026,57.849150980487735,7.485453301133256,43.79154509392049,21.648310993635462
2007-09-09,0.3618819891816324,56.79883012399353,49.53567776462813,7.2069736483540305,34.075581739857284,16.280288049400006
2007-09-16,0.33942751479558464,56.1480923578285,42.853972158947954,6.167414470983071,41.693215216937524,20.79854802519944
2007-09-23,0.3326585732937509,52.425244382391575,35.754181925353535,6.105389813216514,36.631932501407256,20.02462300796763
2007-09-30,0.3623536899295163,56.92043234596467,32.930975081717655,6.71650530972105,27.111880627945894,14.663339724688203
2007-10-07,0.438834540386201,62.21419356662275,18.200881994667593,6.871399453655702,29.750574235920876,18.77317708209284
2007-10-14,0.4021914894469049,55.88354595189708,33.195378044002574,6.842315409543384,23.98119372286854,15.184470662897839
2007-10-21,0.5007469583540105,73.06475354678466,23.429884110532345,8.323285796571161,39.284001295305664,21.75893601445722
2007-10-28,0.4773757754375102,66.07196490306994,22.06720537539759,9.91017539922644,33.94149180897336,19.89692389332138
2007-11-04,0.5462658021815315,66.17929313648898,25.721505614324908,14.092429426587909,32.475204486724955,17.710884348007845
2007-11-11,0.8829970110642782,100.29007370899588,14.53229714063435,20.989478874665412,54.79632893330416,28.837003581016802
2007-11-18,0.7124438184276558,90.0705698718161,16.05854778860921,19.747708323289338,45.00423371659161,22.01165607581739
2007-11-25,0.5283551342901567,64.18572786046035,18.69327036349845,13.856250024824348,28.141888084384426,17.300601629793743
2007-12-02,0.698136537516602,78.40281287242205,11.988424472534563,18.851281518216396,38.43873522252081,20.631903672654207
2007-12-09,0.8167571381418235,77.53652859825941,10.566471570833238,19.478131511180827,45.26700524178179,26.255587762266046
2007-12-16,0.7626970101676462,89.27033433613754,14.392738138746306,21.809558775049414,41.21200155969941,19.802448919042945
2007-12-23,0.5053578971541802,62.28514347659364,16.67113764990828,15.79350301809363,23.3911754873102,13.336331849562981
2007-12-30,0.6389097009815483,69.94378727180612,12.397219014586895,18.803362184544625,31.92496402429245,18.522344806725727
2008-01-06,0.4912921622324372,57.55419649838532,17.500378742472474,14.450858289079786,21.60472485380641,14.178712785326345
2008-01-13,0.4912396179096753,54.68587089530162,16.67883951574417,13.3272257653407,25.25022402902612,15.192458190249866
2008-01-20,0.5392971441161099,57.86370526439821,21.402905285726188,14.991960220385554,28.943692060145665,16.059323955428642
2008-01-27,0.7205675244801559,80.57400213858142,13.636726095627575,20.386486630948482,47.28694253845857,23.80037837599714
2008-02-03,0.6658735735275936,81.37571754965153,14.826966291886865,19.191961226984034,39.9082066947815,19.6902519375352
2008-02-10,0.5862614297318631,69.18598940002173,20.035190664772067,16.570093487216226,30.169003487152395,15.875465582219922
2008-02-17,0.4669830480724554,60.62170554154861,29.23639724270333,14.702034784215744,32.170892138846305,16.080141361470197
2008-02-24,0.4359522725655032,57.101247975258474,25.445431149852023,12.09317765351508,21.00522105480561,12.959226195244307
2008-03-02,0.5901399269735768,69.90747634127462,17.228115188672387,14.479344336045525,34.690945705706326,19.760770624091684
2008-03-09,0.4312982011336442,54.479083522536754,37.40601100143579,12.163993777037756,23.51627453412946,11.875475133832564
2008-03-16,0.4492707256203387,53.22418637544939,35.41324192410283,11.432906639875073,27.172082733539227,13.529084118883507
2008-03-23,0.31533838020885224,34.20617385688507,54.45205505705768,9.220003935242712,14.770865297048587,7.762455355287307
2008-03-30,0.3661445936484684,43.29234244296673,47.51955490126301,9.86369047393756,20.787642539728154,11.221337668863793
2008-04-06,0.38791720517424655,55.23898120167781,44.8180871096277,8.722460441378116,23.4851706806977,11.721657096256257
2008-04-13,0.3433407736888585,46.720983862171686,46.94232138934589,7.713603481295563,20.850128767035184,11.701123497163765
2008-04-20,0.3476399672669589,46.68465257318029,49.43066517963771,7.719341846468684,20.18802160340233,9.75550171746207
2008-04-27,0.4056009919907534,57.69630732032258,44.51005428224908,8.155591932221864,26.05635025129213,14.266094839890952
2008-05-04,0.3266559911786889,48.03000750031226,60.77394783657696,7.093603205071705,26.04469789697465,12.333279129808297
